- - - [15/Mar/2023:18:55:48 -0400] "GET / HTTP/1.1" 200 468 16266187 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:56:04 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 6287492 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:56:11 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 5947150 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:56:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 1614918 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:56:33 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 650647 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:56:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 554835 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:56:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 585134 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:57:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 679659 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:57:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 500996 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:57:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 575482 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:57:17 -0400] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 736962 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:57:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 451664 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:57:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 423526 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:57:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 390856 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:57:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 495797 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:57:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 459681 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:58:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 412938 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:58:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 378774 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:58:17 -0400] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 631717 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:58:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 744698 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:58:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 438022 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:58:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 480586 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:58:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 404005 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:58:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 621830 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:58:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 765430 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:59:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 710035 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:59:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 457528 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:59:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 761670 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:59:17 -0400] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 1015376 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:59:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 769544 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:59:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 486626 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:59:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 573173 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:59:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 702702 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:18:59:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 701743 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:00:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 493095 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:00:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 412677 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:00:17 -0400] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 405136 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:00:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 391403 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:00:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 410244 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:00:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 391334 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:00:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 411313 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:00:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 443058 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:00:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 383205 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:01:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 464835 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:01:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 499352 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:01:17 -0400] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 598678 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:01:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 632139 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [15/Mar/2023:19:01:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 444558 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
