- - - [16/Feb/2023:10:50:15 -0500] "GET / HTTP/1.1" 200 468 8346983 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:50:23 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 7089585 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:50:30 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 6441831 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:50:52 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 1464780 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:50:53 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 729267 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:51:07 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 560479 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:51:07 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 830505 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:51:22 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 909352 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:51:23 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 479491 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:51:37 -0500] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 718374 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:51:37 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 750552 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:51:38 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 569966 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:51:52 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 532425 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:51:52 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 654107 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:52:07 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 484551 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:52:07 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 437438 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:52:22 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 460796 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:52:22 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 505029 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:52:37 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 509577 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:52:37 -0500] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 620693 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:52:37 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 404726 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:52:52 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 573849 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:52:52 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 472318 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:53:07 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 592927 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [16/Feb/2023:10:53:07 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 500027 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
