- - - [17/Feb/2023:06:14:37 -0500] "GET / HTTP/1.1" 200 468 9364931 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:14:46 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 6567205 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:14:53 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 5723284 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:15:13 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 1505279 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:15:15 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 723941 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:15:28 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 546724 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:15:29 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 711137 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:15:43 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 507918 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:15:44 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 507707 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:15:58 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 408439 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:15:58 -0500] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 583182 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:15:59 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 454553 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:16:13 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 394427 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:16:14 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 390389 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:16:28 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 367075 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:16:29 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 393351 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:16:43 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 444308 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:16:44 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 407647 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:16:58 -0500] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 441242 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:16:58 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 442287 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:16:59 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 396798 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:17:13 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 535946 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:17:14 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 386453 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [17/Feb/2023:06:17:28 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 452371 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
