- - - [03/Mar/2023:20:23:12 -0500] "GET / HTTP/1.1" 200 468 24241094 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [03/Mar/2023:20:23:36 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 7638474 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [03/Mar/2023:20:23:44 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 8606402 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [03/Mar/2023:20:24:08 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 1542559 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [03/Mar/2023:20:24:09 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 477493 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [03/Mar/2023:20:24:23 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 512744 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [03/Mar/2023:20:24:23 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 535113 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [03/Mar/2023:20:24:38 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 586220 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [03/Mar/2023:20:24:38 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 561893 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [03/Mar/2023:20:24:53 -0500] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 451504 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [03/Mar/2023:20:24:53 -0500] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 695518 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
