- - - [04/Apr/2023:18:22:57 -0400] "GET / HTTP/1.1" 200 468 8372168 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:23:05 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 5911283 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:23:11 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 5727128 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:23:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 1459971 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:23:33 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 543583 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:23:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 590625 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:23:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 399857 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:24:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 537453 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:24:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 497572 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:24:17 -0400] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 458244 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:24:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 586950 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:24:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 358008 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:24:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 485823 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:24:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 431254 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:24:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 498210 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:24:47 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 573309 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:25:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 449927 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:25:02 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 487933 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:25:17 -0400] "GET /v1/nodes?fields=uuid HTTP/1.1" 200 13 611286 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:25:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 603958 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:25:17 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 373758 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
- - - [04/Apr/2023:18:25:32 -0400] "GET /v1/ports?fields=address%2Cextra HTTP/1.1" 200 13 495083 "-" "ironic-inspector keystoneauth1/5.1.0 python-requests/2.28.1 CPython/3.9.14"
